vehicle	group	manufacturer	model	division	powertrain	status	thumbnail	date
5108	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5109	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5110	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5111	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5112	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5113	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5114	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5115	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5116	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5117	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5118	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5119	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5120	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5121	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5122	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5123	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5124	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5125	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5126	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5127	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5128	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5129	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5130	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5131	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5132	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5133	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5134	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5135	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5136	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5137	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5138	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5139	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5140	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5141	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5142	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5143	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5144	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5145	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5146	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5147	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5148	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5149	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5150	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5151	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5152	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5153	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5154	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5155	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5156	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5157	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5158	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5159	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5160	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5161	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5162	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5163	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5164	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5165	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5166	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5167	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5168	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5169	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5170	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5171	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5172	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5173	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5174	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5175	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5176	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5177	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5178	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5179	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5180	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5181	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5182	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5183	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5184	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5185	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5186	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active	https://cdn.discordapp.com/attachments/385830976879722499/466635415734976523/CPD26wgK05ovpb7e0RBI3gxEWoFWo19nS2oi6-FZ0OONgOHvuaGDDRpHb8ZPPtoiVfsnQm937wHGnciqScfV7hQ1fMc2TSRF1DNA.png	11 July 2018
5187	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5188	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5189	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5190	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active	https://media.discordapp.net/attachments/385830976879722499/466675811332915210/IMG_5306.JPG?width=779&height=520	11 July 2018
5191	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5192	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5193	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5194	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5195	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5196	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5197	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5198	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5199	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5200	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5201	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5202	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5203	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5204	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5205	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5206	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5207	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5208	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5209	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5210	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5211	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5212	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5213	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5214	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5215	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5216	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5217	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5218	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5219	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5220	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5221	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5222	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5223	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5224	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5225	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5226	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5227	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5228	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5229	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5230	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5231	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5232	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5233	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5234	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5235	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5236	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5237	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5238	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5239	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5240	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5241	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5242	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5243	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5244	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5245	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5246	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5247	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5248	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5249	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5250	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5251	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5252	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5253	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5254	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5255	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5256	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5257	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5258	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5259	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5260	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5261	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5262	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5263	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5264	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5265	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5266	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5267	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5268	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5269	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5270	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5271	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5272	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5273	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5274	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5275	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5276	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5277	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5278	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5279	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5280	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5281	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5282	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5283	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5284	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5285	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5286	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5287	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5288	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5289	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5290	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5291	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5292	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5293	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5294	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5295	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5296	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5297	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5298	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5299	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5300	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5301	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5302	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5303	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5304	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5305	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5306	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5307	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5308	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5309	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5310	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5311	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5312	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
5313	5000-5371	Bombardier	T1	TTC 2 Subway	ADTranz 1507A	Active		9 July 2018
